Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10
0.007863793198617536,0.003300922501004974,0.001707358869798713,0.011917173788110549,0.008195414545936185,0.9104277456284894,0.016379303814305135,0.036894860194328576,0.0016083570268373346,0.0017050704325714417
0.01854984391126159,0.003357361093084696,0.5804508463756142,0.009211603626528302,0.3094034230663432,0.044265434691873266,0.0329970493693274,0.0011377105033619642,5.110668637142377e-4,1.1566049889143352e-4
0.011275483649525289,0.9247885335625953,0.008710336802234514,0.0018924102914923608,0.0017907130835742528,0.0368363433980113,0.007200599265976573,0.0038511246549779326,0.003505342681064606,1.491126105482287e-4
0.003990544587479386,0.47263178956110313,0.006534496913972595,0.0013997887485544319,0.0032708213344751417,0.004257631998055894,0.024246730763506405,0.005946360823331924,0.47700800864314447,7.138266263764137e-4
4.755613644824565e-4,0.00670259924048226,9.634368463780455e-6,2.9240676161204743e-6,6.940895240018084e-4,3.418499439861854e-6,3.202579020165668e-5,0.0028565087916858274,0.9441604415871989,0.04506279676642749
0.012125166634881453,0.007561910444158288,0.010758719375796479,0.09071249406119292,0.5245814599924095,0.06791139213286139,0.26325730655308416,0.01608453109278276,0.002642545112967026,0.00436447459986653
0.0012693694367973034,0.0011398158992067,2.922440230745704e-6,4.654259212174115e-5,0.01592154498539368,1.8158225140420722e-5,2.1138357908240978e-5,0.005928874453268029,0.0054958612112621244,0.9701557723986711
0.02431130287281867,0.005606892112728033,0.002674515389041917,0.021443507676664114,0.016540458402488592,0.45607451970971125,0.010536860505948148,0.4514002635507516,0.003740688694607583,0.0076709910852404296
0.015838015545768046,0.004593293661734979,0.002739142663981907,0.018388122610908646,0.014840287364510735,0.8288830667969646,0.012652402685554344,0.09682214466157109,0.002123014898699587,0.003120509110306315
0.28775821121522066,0.005748603237522184,0.01966437737937994,0.010885701892379454,0.6072623870092296,0.0464456438564195,0.009776171285853742,0.007140637567532116,0.001062507452893197,0.00425575910356983
0.9057126944489463,0.005955663479822732,0.0520895649719536,0.0018833775151276557,0.010327612130733844,0.01735235117745392,0.005003850750125583,0.0011106121890878701,4.792744730928781e-4,8.49988636563907e-5
0.9352265477925401,0.0015134839047453695,0.020601643937544892,0.0018500952747145846,0.005566676291346043,0.03150376721207392,0.0021951201940715744,0.001296565387511315,1.8327275977587118e-4,6.282724567664232e-5
0.34590194556712967,0.007330219496134075,0.01316839271092069,0.10785877950533371,0.021945173016976377,0.09909217655243432,0.013320924586795528,0.38639057130012255,0.002061432801884268,0.0029303844622685805
0.7211086054085968,0.0012224314943263676,0.0023344463850071607,0.005506831062295284,0.003296223539660766,0.22549671399777937,0.0012811508760083574,0.03894928917152104,3.012888266738928e-4,5.030192381307863e-4
0.005269163480100832,0.571869140487695,0.002191688272882487,0.00361662922523979,0.00240009318870205,0.008143598577677755,0.0040276215576645945,0.3180142878165242,0.08142905174566072,0.0030387256478524127
0.0038382880040295276,0.409853804888033,0.008763035280051845,0.15528978856765743,0.00485230938614246,0.20781350385657946,0.1572165922551174,0.014662956235898434,0.03754704611059573,1.626754158952117e-4
0.10189323551506023,0.0036106471725343577,7.5693856675432875e-6,3.095342067961283e-5,0.0018876276226354998,8.318100676256206e-5,8.622964372285798e-6,0.32998908940078264,0.057948487461501226,0.5045405860500041
0.3602086792410018,0.1691200528825135,0.012460944025638727,0.0022679827076392376,0.009472805359304939,0.043087466927276566,0.004570756098321034,0.14448168519121993,0.24080950622594122,0.013520121341143387
0.10332309122630119,0.0018578759693588128,0.8795977578319076,5.022021247928871e-4,0.002765217258121318,0.008484783693382588,0.002458124124657057,4.604907648623717e-4,5.356110441737667e-4,1.4845962442634386e-5
0.5287223182943774,0.21063598228089658,0.02282254076245668,0.0024517543708288563,0.012051545955448013,0.01944478538397088,0.010380477515013573,0.021759535099128875,0.1676410119264442,0.0040900484114349
0.018677501719157517,0.00734543338893596,0.9415976330016526,9.078181845625686e-4,0.006601820435430395,0.00967758321698509,0.007731115520371471,0.0023267627941402883,0.004970134064656639,1.6419767410761146e-4
8.878685341500199e-4,0.009457559080768438,1.319508609968526e-5,6.4811023849862715e-6,0.0016189220591203036,6.667893948982388e-6,4.801914947723309e-5,0.005440529989672305,0.8743009970514094,0.10821976005296871
0.006131979771728221,0.890962288248448,0.0024899497068700776,0.0010073097166102643,0.009767260918928995,0.0013026871431400743,0.0037203508442081546,0.009350392187998251,0.0655596633918657,0.009708118070202214
0.07073448827966912,0.00456665341134419,1.447876352470899e-4,0.005090844884321869,0.01318302624333184,0.175260919847616,0.0011427463237563913,0.3877438050030956,0.005197696123723942,0.3369350322478941
0.009600972493205117,0.023787830600885716,0.01828159453722006,0.005503103338710106,0.015617020422074862,0.014909773097518954,0.14588174811208515,0.027985745405865927,0.7346536049843925,0.0037786070080420703
0.0250196870298742,0.03043605530150715,0.011435635799400011,0.003978933793885827,0.3088410580013583,0.009290816199816735,0.021372923847218412,0.027946931139739044,0.5172254835777969,0.04445247530940373
0.0011034059760162336,0.11730395697092909,0.0018551683571005795,7.785213555897196e-4,0.00861652613625151,0.0012677791758954596,0.2780168323922898,0.002342096993559481,0.5873148118658498,0.0014009007765185125
0.0040538700940662845,0.005906941352142045,0.005553312475373679,0.11784428578937843,0.7626063540595459,0.017961547317546782,0.06302744048077207,0.017435626009383563,0.0013888356732449825,0.004221786748546442
